id,label,texts
62943,1,Is that your best pickup line?
73866,1,I bet you hear that a lot!
53511,1,Can you DP? because you are stunning!
66101,1,Is that your best pickup line?
24433,1,"I am going to cum, but you can close your eyes and let me cum in your mouth, and you?"
16340,1,"I am going to cum, but you can close your eyes and let me cum in your mouth 😉"
91571,1,Is that your best pickup line?
54267,1,"well you wouldn't believe the arrogance of the ivy leagues, our little group of 8 is a pawn 😉"
45247,1,I bet you hear that a lot!
88926,1,"Wow, well you wouldn't believe the arrogance of the ivy leagues, our little group of 8 is a pawn"
46953,1,Is that your best pickup line?
90859,1,I'd be forever grateful for your expert guidance and dazzling smile. because you are stunning!
53371,1,"Wow, i'd be forever grateful for your expert guidance and dazzling smile."
69449,1,Is that your best pickup line?
70767,1,"Wow,   i would love to learn how to cook with you, and maybe we could teach each other a thing or two    "
31675,1,"  I would love to learn how to cook with you, and maybe we could teach each other a thing or two    , and you?"
39501,1,"can you come over & eat me out?, and you?"
95462,1,can you come over & eat me out? because you are stunning!
83482,1,"Wow, can you come over & eat me out?"
46237,1,"You. Me. Lots of flowers. And we embrace each other until sunrise, and you?"
24403,1,You. Me. Lots of flowers. And we embrace each other until sunrise 😉
78877,1,You. Me. Lots of flowers. And we embrace each other until sunrise because you are stunning!
55877,0,? I haven’t changed my photo since downloading. What about you?
47622,0,? I haven’t changed my photo since downloading. No hidden meaning here!
33209,0,"? I haven’t changed my photo since downloading. Nothing more, nothing less."
70593,1,"Your really cute Jessica, you're smile is very pretty! because you are stunning!"
83851,1,"Your really cute Jessica, you're smile is very pretty! 😉"
52683,1,"Your really cute Jessica, you're smile is very pretty!, and you?"
25675,0,"I'm just stating facts: no, i think the year 7s still go every year...kind of a long running tradition apparently"
72858,0,"no, i think the year 7s still go every year...kind of a long running tradition apparently. No hidden meaning here!"
27029,0,"no, i think the year 7s still go every year...kind of a long running tradition apparently. What about you?"
45424,0,I'm just stating facts: i got that name like 6 years ago
16549,0,"i got that name like 6 years ago, just being real."
16452,0,i got that name like 6 years ago. What about you?
14171,0,"yeah i like melbourne, but i'm not entirely sure i'd know what to do if i didn't go to uni. What about you?"
11144,0,"yeah i like melbourne, but i'm not entirely sure i'd know what to do if i didn't go to uni. No hidden meaning here!"
14446,0,"I'm just stating facts: yeah i like melbourne, but i'm not entirely sure i'd know what to do if i didn't go to uni"
76348,0,"cigarzzzz, just being real."
73173,0,"cigarzzzz. Nothing more, nothing less."
78556,0,cigarzzzz. No hidden meaning here!
15271,1,"Wow, i love the earth. let’s save water and shower together."
33827,1,"I love the earth. Let’s save water and shower together., and you?"
10192,1,I love the earth. Let’s save water and shower together. 😉
99444,1,I bet you hear that a lot!
75539,1,Is that your best pickup line?
72721,1,pressing harder and harder on your g-spot 😉
37352,0,I'm just stating facts: you can make this clump that looks like another dog?
60952,0,"you can make this clump that looks like another dog?, just being real."
16475,0,you can make this clump that looks like another dog?. What about you?
53812,1,"Girl I’ll be the one holding you to things.. like my kitchen counter. My bed. Maybe even a wall or two (but no time to relent.. keep things going and have fun!), and you?"
25242,1,Girl I’ll be the one holding you to things.. like my kitchen counter. My bed. Maybe even a wall or two (but no time to relent.. keep things going and have fun!) 😉
16809,1,"Wow, girl i’ll be the one holding you to things.. like my kitchen counter. my bed. maybe even a wall or two (but no time to relent.. keep things going and have fun!)"
57153,1,Is that your best pickup line?
61628,1,I bet you hear that a lot!
21277,1,I want to spread your legs and eat out your wet pussy 😉
80830,1,"Gawdamn. Wish I had this earlier, I already came thinking about you when I was in the shower (It IS ok to bring this stuff up if you’ve hit that point with a girl) because you are stunning!"
70322,1,Is that your best pickup line?
60733,1,I bet you hear that a lot!
11351,0,i have an epiphone. No hidden meaning here!
30581,0,"i have an epiphone, just being real."
62451,0,I'm just stating facts: i have an epiphone
71515,0,haha does that ever end well?. What about you?
10663,0,haha does that ever end well?. No hidden meaning here!
66798,0,"haha does that ever end well?, just being real."
70404,0,I appreciate honesty in the bio. No hidden meaning here!
46443,0,"I appreciate honesty in the bio, just being real."
16191,0,I'm just stating facts: I appreciate honesty in the bio
64361,1,God that is so hot because you are stunning!
59460,1,God that is so hot 😉
61574,1,"Wow, god that is so hot"
89577,1,Jon is sexy because you are stunning!
95092,1,Jon is sexy 😉
15124,1,Is that your best pickup line?
77422,1,Is that your best pickup line?
38026,1,And harder 😉
93371,1,"And harder, and you?"
44390,1,I bet you hear that a lot!
15172,1,it's so cute and i like the nylon strings 😉
83362,1,"it's so cute and i like the nylon strings, and you?"
92548,1,I bet you hear that a lot!
91713,1,Is that your best pickup line?
21947,1,It looks like you had a great time this weekend because you are stunning!
12534,0,"Always one step ahead. Nothing more, nothing less."
11223,0,Always one step ahead. What about you?
14965,0,Always one step ahead. No hidden meaning here!
95050,0,"how's the pet detective thing going?. Nothing more, nothing less."
40937,0,how's the pet detective thing going?. No hidden meaning here!
30569,0,how's the pet detective thing going?. What about you?
82097,1,Is that your best pickup line?
54119,1,I bet you hear that a lot!
63002,1,"I don't mind if you set the pace with your hand on my head, either. because you are stunning!"
66558,0,"We close, just being real."
44638,0,I'm just stating facts: We close
53672,0,We close. No hidden meaning here!
76873,1,inanimate objects? 😉
72513,1,"inanimate objects?, and you?"
82078,1,"Wow, inanimate objects?"
88433,0,"I see why you might think that. Nothing more, nothing less."
15401,0,I'm just stating facts: I see why you might think that
10051,0,I see why you might think that. No hidden meaning here!
80629,1,I bet you hear that a lot!
26657,1,Is that your best pickup line?
28467,1,Yes sir because you are stunning!
92092,1,I bet you hear that a lot!
97134,1,"Wow, being around you makes me go crazy"
37351,1,being around you makes me go crazy 😉
43816,1,Rub harder and harder in circular motion because you are stunning!
33649,1,I bet you hear that a lot!
12087,1,"Rub harder and harder in circular motion, and you?"
81048,1,"Will you do that for me, babe? because you are stunning!"
81886,1,Is that your best pickup line?
13175,1,"Wow, will you do that for me, babe?"
37296,0,i'm in 3rd year undergrad science. No hidden meaning here!
43922,0,i'm in 3rd year undergrad science. What about you?
54982,0,"i'm in 3rd year undergrad science. Nothing more, nothing less."
27623,1,Is that your best pickup line?
24580,1,"Wow, tonight you will not move from there until i make you come with my mouth"
60000,1,"Tonight you will not move from there until I make you come with my mouth, and you?"
41697,0,"YES EXACTLY. Nothing more, nothing less."
36630,0,YES EXACTLY. What about you?
96574,0,I'm just stating facts: YES EXACTLY
92784,0,"Hey you dropped this, just being real."
49817,0,I'm just stating facts: Hey you dropped this
80979,0,"Hey you dropped this. Nothing more, nothing less."
53446,1,Mmmm.. tell me where you want them. because you are stunning!
67853,1,"Mmmm.. tell me where you want them., and you?"
35825,1,Is that your best pickup line?
91040,1,went to uni to do some volunteering 😸 because you are stunning!
30382,1,went to uni to do some volunteering 😸 😉
75519,1,"Wow, went to uni to do some volunteering 😸"
96185,1,Dripping. 😉
29665,1,Dripping. because you are stunning!
87740,1,Is that your best pickup line?
54618,0,"If we go to chipotle you best expect me to order the Quesarito, just being real."
39189,0,"If we go to chipotle you best expect me to order the Quesarito. Nothing more, nothing less."
38053,0,I'm just stating facts: If we go to chipotle you best expect me to order the Quesarito
21639,1,"A 13” difference is no big deal right?, and you?"
81396,1,I bet you hear that a lot!
12810,1,"Wow, a 13” difference is no big deal right?"
75849,1,I bet you hear that a lot!
58564,1,XX.. 😉
52204,1,XX.. because you are stunning!
96973,1,Is that your best pickup line?
33124,1,I bet you hear that a lot!
24003,1,And rub your finger on my clit.. 😉
52444,0,ahh. No hidden meaning here!
86757,0,"ahh. Nothing more, nothing less."
67343,0,I'm just stating facts: ahh
31768,0,"L. Nothing more, nothing less."
93439,0,I'm just stating facts: L
36580,0,L. What about you?
75590,1,"i wouldn't try and compete with a vacuum cleaner, and you?"
52431,1,I bet you hear that a lot!
93701,1,i wouldn't try and compete with a vacuum cleaner because you are stunning!
33187,1,I bet you hear that a lot!
24891,1,Is that your best pickup line?
77783,1,I wish you could be there to hold my hand and keep me company while I'm getting my teeth cleaned     because you are stunning!
85066,1,U made my heart skip a beat because you are stunning!
43247,1,"U made my heart skip a beat, and you?"
69766,1,Is that your best pickup line?
74377,0,i mean i know ballerinas wear those pointe shoes and weird nude bodysuits but i don't think that immediately means homosexual...haha. What about you?
98742,0,"i mean i know ballerinas wear those pointe shoes and weird nude bodysuits but i don't think that immediately means homosexual...haha. Nothing more, nothing less."
71824,0,I'm just stating facts: i mean i know ballerinas wear those pointe shoes and weird nude bodysuits but i don't think that immediately means homosexual...haha
49890,1, I wish I could bring you with me to meet my grandparents and show you where I come from     😉
98074,1,Is that your best pickup line?
28434,1,"Wow,  i wish i could bring you with me to meet my grandparents and show you where i come from    "
61532,0,"It do be like dat, just being real."
22692,0,I'm just stating facts: It do be like dat
67233,0,"It do be like dat. Nothing more, nothing less."
80838,0,"my mom used to live in canada, just being real."
13825,0,I'm just stating facts: my mom used to live in canada
47843,0,"my mom used to live in canada. Nothing more, nothing less."
50759,0,"If you can figure out a way to hide a horse behind a box that size I'll be very impressed. Are you still at college or have you graduated yet?, just being real."
24270,0,If you can figure out a way to hide a horse behind a box that size I'll be very impressed. Are you still at college or have you graduated yet?. No hidden meaning here!
90083,0,If you can figure out a way to hide a horse behind a box that size I'll be very impressed. Are you still at college or have you graduated yet?. What about you?
49828,1,"Push gently baby, open your asshole for my big dick., and you?"
95969,1,"Wow, push gently baby, open your asshole for my big dick."
81732,1,"Push gently baby, open your asshole for my big dick. because you are stunning!"
43092,0,"Awesome. You're in Boston are I'm guessing?. Nothing more, nothing less."
39518,0,"Awesome. You're in Boston are I'm guessing?, just being real."
13683,0,I'm just stating facts: Awesome. You're in Boston are I'm guessing?
78060,0,"melbourne IS a small place, i'm having an existential crisis about my major and high five for unemployment. What about you?"
80172,0,"melbourne IS a small place, i'm having an existential crisis about my major and high five for unemployment, just being real."
42404,0,"melbourne IS a small place, i'm having an existential crisis about my major and high five for unemployment. Nothing more, nothing less."
57723,0,"yes she's alright if you get beyond fancy 😳
life in film is somewhat bloody slow with their releases, some kind of record deal bustup, apparently they're very smiths-y whatever that means. Nothing more, nothing less."
31776,0,"I'm just stating facts: yes she's alright if you get beyond fancy 😳
life in film is somewhat bloody slow with their releases, some kind of record deal bustup, apparently they're very smiths-y whatever that means"
67586,0,"yes she's alright if you get beyond fancy 😳
life in film is somewhat bloody slow with their releases, some kind of record deal bustup, apparently they're very smiths-y whatever that means, just being real."
72736,0,I'm just stating facts: We neighbor the Brits and were also oppressed by them
92363,0,We neighbor the Brits and were also oppressed by them. No hidden meaning here!
22231,0,"We neighbor the Brits and were also oppressed by them. Nothing more, nothing less."
62659,0,I'm just stating facts: what's your favourite record
11031,0,what's your favourite record. No hidden meaning here!
79016,0,"what's your favourite record. Nothing more, nothing less."
36177,1,"Wow, omg you better be jerking off."
83300,1,OMG you better be jerking off. because you are stunning!
71409,1,I bet you hear that a lot!
78999,0,I'm just stating facts: a friend of mine is from nsw but is down here for uni and she misses her GR like crazy
43364,0,"a friend of mine is from nsw but is down here for uni and she misses her GR like crazy. Nothing more, nothing less."
30447,0,"a friend of mine is from nsw but is down here for uni and she misses her GR like crazy, just being real."
58814,0,Awww cute!! I have 2 shelties at home but I’m living in U district rn. What about you?
58704,0,"Awww cute!! I have 2 shelties at home but I’m living in U district rn, just being real."
33881,0,I'm just stating facts: Awww cute!! I have 2 shelties at home but I’m living in U district rn
77911,0,I'm just stating facts: lol that never works
89893,0,lol that never works. What about you?
30788,0,lol that never works. No hidden meaning here!
70454,1,Is that your best pickup line?
82977,1,"YES I love these type of profiles haha bonus points for the rainbow numbering, and you?"
21428,1,I bet you hear that a lot!
20470,1,I bet you hear that a lot!
90372,1,"I promise, and you?"
79463,1,I promise because you are stunning!
54898,0,haha the swedish also make good food too. What about you?
47140,0,haha the swedish also make good food too. No hidden meaning here!
81239,0,"haha the swedish also make good food too. Nothing more, nothing less."
67013,1,"sliding down your legs. After that I want to gently circle your clit and I won't stop until you tell me to, and you?"
20795,1,Is that your best pickup line?
76649,1,sliding down your legs. After that I want to gently circle your clit and I won't stop until you tell me to 😉
56583,0,I'm just stating facts: um sorry...?
11228,0,um sorry...?. No hidden meaning here!
63762,0,"um sorry...?, just being real."
53160,1,"Wow, i'm having trouble thinking of a first message. can you help me out?"
88303,1,I'm having trouble thinking of a first message. Can you help me out? 😉
97276,1,I bet you hear that a lot!
73084,0,"CoQ 10 too if I remember correctly. Ironically my migraines ended up being caused by a magnesium supplement I took, and it was months before I found the connection because it didnt make any sense.. What about you?"
58713,0,"CoQ 10 too if I remember correctly. Ironically my migraines ended up being caused by a magnesium supplement I took, and it was months before I found the connection because it didnt make any sense.. No hidden meaning here!"
66275,0,"CoQ 10 too if I remember correctly. Ironically my migraines ended up being caused by a magnesium supplement I took, and it was months before I found the connection because it didnt make any sense., just being real."
54210,0,I have a friend with 2 A’s. What about you?
51796,0,"I have a friend with 2 A’s, just being real."
65785,0,"I have a friend with 2 A’s. Nothing more, nothing less."
21539,0,"i don't think i'd fit. Nothing more, nothing less."
82806,0,"i don't think i'd fit, just being real."
11841,0,i don't think i'd fit. No hidden meaning here!
47292,0,nice to the mountains. What about you?
45686,0,"nice to the mountains, just being real."
45336,0,nice to the mountains. No hidden meaning here!
72854,0,Pretty good! I worked all day so pretty boring overall lol but hbu?. What about you?
11036,0,"Pretty good! I worked all day so pretty boring overall lol but hbu?. Nothing more, nothing less."
60991,0,I'm just stating facts: Pretty good! I worked all day so pretty boring overall lol but hbu?
15289,0,Pretty well! Quarantine is a bummer but what can u do lol. What about you?
72141,0,"Pretty well! Quarantine is a bummer but what can u do lol. Nothing more, nothing less."
46993,0,Pretty well! Quarantine is a bummer but what can u do lol. No hidden meaning here!
70278,0,I'm just stating facts: misuse of puppies.
39785,0,"misuse of puppies., just being real."
20218,0,misuse of puppies.. What about you?
51733,0,Hey odd question but did you go to Mount Si? I feel like you look kinda familiar lol. No hidden meaning here!
90711,0,"Hey odd question but did you go to Mount Si? I feel like you look kinda familiar lol, just being real."
87697,0,Hey odd question but did you go to Mount Si? I feel like you look kinda familiar lol. What about you?
87633,0,which ones the best then?. What about you?
61395,0,I'm just stating facts: which ones the best then?
74677,0,"which ones the best then?. Nothing more, nothing less."
78178,1,I bet you hear that a lot!
38558,1,"Wow, i really want to suck on your tits. then fuck you (i save the overt sexuality for when it’s appropriate)"
66376,1,I really want to suck on your tits. Then fuck you (I save the overt sexuality for when it’s appropriate) 😉
32693,1,What color? 😉
11530,1,What color? because you are stunning!
86553,1,"Wow, what color?"
61556,1,I see.. 😉
74148,1,Is that your best pickup line?
90634,1,"Wow, i see.."
17522,1,"I touch your 'tip' with my tongue ;) It's oozing pre cum ;), and you?"
98843,1,I bet you hear that a lot!
26009,1,"Wow, i touch your 'tip' with my tongue ;) it's oozing pre cum ;)"
39685,0,"i did come across people looking for a threesome, and some BDSM enthusiasts, just being real."
45757,0,"i did come across people looking for a threesome, and some BDSM enthusiasts. What about you?"
61023,0,"I'm just stating facts: i did come across people looking for a threesome, and some BDSM enthusiasts"
89618,0,"What are you into besides jeopardy and smash?, just being real."
67292,0,What are you into besides jeopardy and smash?. No hidden meaning here!
37471,0,"What are you into besides jeopardy and smash?. Nothing more, nothing less."
27698,0,I'm just stating facts: Damn it do be like dat
92663,0,"Damn it do be like dat, just being real."
20555,0,"Damn it do be like dat. Nothing more, nothing less."
69577,1,I bet you hear that a lot!
34777,1,what are you doing on tinder? because you are stunning!
19793,1,"what are you doing on tinder?, and you?"
27146,0,"You got beer pong I got flip cup let’s run the tables. Nothing more, nothing less."
30415,0,"You got beer pong I got flip cup let’s run the tables, just being real."
45740,0,You got beer pong I got flip cup let’s run the tables. No hidden meaning here!
15036,0,"i don't know what the female population of tinder's like but i hear there are a lot of spambots. Nothing more, nothing less."
63441,0,I'm just stating facts: i don't know what the female population of tinder's like but i hear there are a lot of spambots
61247,0,"i don't know what the female population of tinder's like but i hear there are a lot of spambots, just being real."
57893,0,I'm just stating facts: lol no i'm not stupid i know what you're getting at
21921,0,lol no i'm not stupid i know what you're getting at. What about you?
93673,0,"lol no i'm not stupid i know what you're getting at, just being real."
79242,1,Hey don’t make promises u can’t keep cuz I’ll hold you to it silly boy. Yeah color run was this morning (Phew) 😉
91371,1,"Wow, hey don’t make promises u can’t keep cuz i’ll hold you to it silly boy. yeah color run was this morning (phew)"
78626,1,I bet you hear that a lot!
61052,0,"i'm volunteering at uni, teaching disadvantaged vce kids so i was making notes for that. Nothing more, nothing less."
67315,0,"i'm volunteering at uni, teaching disadvantaged vce kids so i was making notes for that. No hidden meaning here!"
30438,0,"i'm volunteering at uni, teaching disadvantaged vce kids so i was making notes for that, just being real."
76114,0,I'm just stating facts: I'm not really an extravert but talking to no one other than my mom does get a bit old
47951,0,"I'm not really an extravert but talking to no one other than my mom does get a bit old, just being real."
72238,0,"I'm not really an extravert but talking to no one other than my mom does get a bit old. Nothing more, nothing less."
76684,1,🤩👀🤩👀 😉
48471,1,"🤩👀🤩👀, and you?"
52042,1,I bet you hear that a lot!
84653,0,I'm just stating facts: canada's cold
41715,0,"canada's cold, just being real."
45512,0,canada's cold. No hidden meaning here!
85521,1,Is that your best pickup line?
14046,1,I bet you hear that a lot!
92180,1,"Dunno if I can get it all in but I will try.  😉, and you?"
34179,0,hahaha do people actually think that?. What about you?
23805,0,hahaha do people actually think that?. No hidden meaning here!
42645,0,"hahaha do people actually think that?. Nothing more, nothing less."
85520,1,🐶 😉
42976,1,"Wow, 🐶"
94096,1,"🐶, and you?"
73592,0,"🙈🙈🙈🙈🙈. Nothing more, nothing less."
89256,0,🙈🙈🙈🙈🙈. What about you?
84761,0,🙈🙈🙈🙈🙈. No hidden meaning here!
21265,1,Is that your best pickup line?
66441,1,"You have a talent for making my taste buds dance with joy., and you?"
60365,1,You have a talent for making my taste buds dance with joy. because you are stunning!
33182,0,"I'm just stating facts: after, i think"
49511,0,"after, i think. No hidden meaning here!"
22523,0,"after, i think. Nothing more, nothing less."
52292,1,"Wow, so are you flying to me or am i flying to you?"
32662,1,Is that your best pickup line?
82718,1,I bet you hear that a lot!
87508,0,"did you get that last picture from tumblr. Nothing more, nothing less."
96054,0,did you get that last picture from tumblr. What about you?
26248,0,"did you get that last picture from tumblr, just being real."
83039,1,Sleep good because you are stunning!
35028,1,"Wow, sleep good"
98311,1,Sleep good 😉
14765,0,That’s good to hear! Highkey whenever I see you message me I think exactly what my first message says haha. What about you?
16797,0,That’s good to hear! Highkey whenever I see you message me I think exactly what my first message says haha. No hidden meaning here!
94731,0,I'm just stating facts: That’s good to hear! Highkey whenever I see you message me I think exactly what my first message says haha
35703,1,I bet you hear that a lot!
58802,1,"Wow, “i’m so fuckin’ hard right now.”"
32484,1,Is that your best pickup line?
24297,0,"i used to, went to newman for a semester. No hidden meaning here!"
21963,0,"i used to, went to newman for a semester. Nothing more, nothing less."
23806,0,"i used to, went to newman for a semester. What about you?"
36880,0,I like it a lot here! Weather is insanely good (on days when you can breathe without damaging lungs). Other than that I havent really been able to experience much because of the coronavirus and the fact that I am too lazy to do stuff.. What about you?
17322,0,I like it a lot here! Weather is insanely good (on days when you can breathe without damaging lungs). Other than that I havent really been able to experience much because of the coronavirus and the fact that I am too lazy to do stuff.. No hidden meaning here!
71644,0,"I like it a lot here! Weather is insanely good (on days when you can breathe without damaging lungs). Other than that I havent really been able to experience much because of the coronavirus and the fact that I am too lazy to do stuff., just being real."
85977,1,"Wow, i would like to know ;) your so pretty;)"
23887,1,"I would like to know ;) Your so pretty;), and you?"
92513,1,I would like to know ;) Your so pretty;) because you are stunning!
85217,0,I'm just stating facts: What’s tik tok?
16174,0,"What’s tik tok?. Nothing more, nothing less."
34642,0,"What’s tik tok?, just being real."
56481,1,I bet you hear that a lot!
45011,1,Is that your best pickup line?
66341,1,It’s only fair I get to ride your shoulders sometimes tho because you are stunning!
51466,0,"Hey McKenna. Nothing more, nothing less."
87808,0,"Hey McKenna, just being real."
63709,0,I'm just stating facts: Hey McKenna
28971,0,I'm just stating facts: 65 year old Noah will be SHREDDIN the waves
49012,0,65 year old Noah will be SHREDDIN the waves. What about you?
16200,0,"65 year old Noah will be SHREDDIN the waves, just being real."
98700,1,How much parks and rec is too much? 😉
75820,1,"How much parks and rec is too much?, and you?"
90891,1,Is that your best pickup line?
47385,1,I bet you hear that a lot!
77653,1,"Wow, and you'll scream and squirt everywhere"
74381,1,"And you'll scream and squirt everywhere, and you?"
57783,0,*?. No hidden meaning here!
33822,0,I'm just stating facts: *?
23060,0,"*?. Nothing more, nothing less."
91119,0,hilarity ensues. No hidden meaning here!
75429,0,I'm just stating facts: hilarity ensues
33605,0,"hilarity ensues. Nothing more, nothing less."
30000,0,No lol. What about you?
74007,0,I'm just stating facts: No lol
91395,0,"No lol. Nothing more, nothing less."
39603,1,Do you wish I was right there with you right now? 😉
32667,1,I bet you hear that a lot!
32863,1,"Wow, do you wish i was right there with you right now?"
88235,1,"Hey Madelyn, you have a great smile! because you are stunning!"
50117,1,"Wow, hey madelyn, you have a great smile!"
57416,1,"Hey Madelyn, you have a great smile!, and you?"
89645,1,Is that your best pickup line?
78991,1,"Do you want to work together , and you?"
77270,1,"Wow, do you want to work together "
27881,0,"Haha. Can relate. Well, sleep is lot something to play around with I say. It makes a world of difference.. No hidden meaning here!"
80752,0,"Haha. Can relate. Well, sleep is lot something to play around with I say. It makes a world of difference.. What about you?"
69090,0,"I'm just stating facts: Haha. Can relate. Well, sleep is lot something to play around with I say. It makes a world of difference."
64518,0,"OMG. Nothing more, nothing less."
29250,0,OMG. What about you?
65437,0,OMG. No hidden meaning here!
36452,1,"I wish I could spend the day running errands with you, just so I could have more time with you. because you are stunning!"
97215,1,"I wish I could spend the day running errands with you, just so I could have more time with you., and you?"
94472,1,Is that your best pickup line?
79674,0,uni's hard like that. are you at uni as well?. What about you?
34420,0,"uni's hard like that. are you at uni as well?. Nothing more, nothing less."
81417,0,I'm just stating facts: uni's hard like that. are you at uni as well?
67060,0,"teles?. Nothing more, nothing less."
32277,0,teles?. What about you?
60436,0,I'm just stating facts: teles?
15442,1,"And it’s perfect because I’m also super high maintenance,  don’t understand sarcasm, and have no sense of humor 😉"
53169,1,I bet you hear that a lot!
62270,1,Is that your best pickup line?
99992,1,I bet you hear that a lot!
27109,1,"Slowly up to your left ear — my voice and hot breath:, and you?"
78631,1,"Wow, slowly up to your left ear — my voice and hot breath:"
82094,0,I'm just stating facts: Let’s choose someone to hang up on no matter whT
59340,0,"Let’s choose someone to hang up on no matter whT. Nothing more, nothing less."
19097,0,Let’s choose someone to hang up on no matter whT. No hidden meaning here!
54063,1,"Take me to the bikini barista and call it a date, and you?"
25152,1,"Wow, take me to the bikini barista and call it a date"
89316,1,I bet you hear that a lot!
48040,1,I bet you hear that a lot!
32356,1,Is that your best pickup line?
70583,1,"Wow, (sometimes i squeal!)"
51913,0,"The only Spotify playlist I have is “it really do be like dat”, just being real."
24118,0,The only Spotify playlist I have is “it really do be like dat”. No hidden meaning here!
65223,0,The only Spotify playlist I have is “it really do be like dat”. What about you?
79442,0,"I'm just stating facts: cool, what major?"
80776,0,"cool, what major?. Nothing more, nothing less."
17215,0,"cool, what major?. What about you?"
54402,0,I'm just stating facts: amateurs
21871,0,amateurs. What about you?
76999,0,"amateurs, just being real."
77509,0,Let’s rig one night. What about you?
51085,0,"Let’s rig one night, just being real."
43729,0,"Let’s rig one night. Nothing more, nothing less."
98694,1,I bet you hear that a lot!
35341,1,My pussy is just tooo wet..For you 😉
56063,1,Is that your best pickup line?
20649,0,We’ll just mix em all together and have good ol 4 loko jungle juice. No hidden meaning here!
32374,0,I'm just stating facts: We’ll just mix em all together and have good ol 4 loko jungle juice
27650,0,"We’ll just mix em all together and have good ol 4 loko jungle juice. Nothing more, nothing less."
19936,1,"Lets swap playlists and make assumptions about each other, and you?"
54804,1,I bet you hear that a lot!
65570,1,Lets swap playlists and make assumptions about each other because you are stunning!
84070,1,"Wow, i’m not wearing any"
66192,1,Is that your best pickup line?
88493,1,"I’m not wearing any, and you?"
57086,1,Is that your best pickup line?
92508,1,"Like chocolate 🍫, and you?"
50687,1,Like chocolate 🍫 because you are stunning!
58322,0,Yeah I’m staying up here haha. No hidden meaning here!
92232,0,"Yeah I’m staying up here haha, just being real."
40955,0,I'm just stating facts: Yeah I’m staying up here haha
31413,1,I’m with family right now… Damn or else I would 😉
18602,1,"Wow, i’m with family right now… damn or else i would"
69493,1,"I’m with family right now… Damn or else I would, and you?"
46832,0,doge. What about you?
58365,0,I'm just stating facts: doge
95670,0,doge. No hidden meaning here!
60446,1,"OMG FLUFFEH, and you?"
65999,1,Is that your best pickup line?
93692,1,"Wow, omg fluffeh"
46913,1,"Wow, and then i’m gonna fuck it."
15774,1,I bet you hear that a lot!
35136,1,And then I’m gonna fuck it. 😉
48638,0,I can barely read about politics without getying angry. No hidden meaning here!
59229,0,I can barely read about politics without getying angry. What about you?
40891,0,"I can barely read about politics without getying angry. Nothing more, nothing less."
12065,0,"they're beautiful, just being real."
14427,0,they're beautiful. No hidden meaning here!
17071,0,they're beautiful. What about you?
69328,1,"Wow, i'm about to get a shower."
33606,1,"I'm about to get a shower., and you?"
17217,1,I'm about to get a shower. because you are stunning!
83653,1,"Wow, my rhymes: the sickest      my ass: the thiccest"
11920,1,My rhymes: the sickest      My ass: the thiccest because you are stunning!
28964,1,My rhymes: the sickest      My ass: the thiccest 😉
51998,1,"Wow, it's far too early 🌞"
25700,1,I bet you hear that a lot!
41367,1,it's far too early 🌞 because you are stunning!
45481,1,"Wow, rawrr… yummy but i want more"
44756,1,"Rawrr… Yummy but I want more, and you?"
65820,1,Rawrr… Yummy but I want more 😉
59300,1,I bet you hear that a lot!
84084,1, your taste in everything is exquisite it matches your incredible personality  😉
66708,1,"Wow,  your taste in everything is exquisite it matches your incredible personality "
27945,0,haha ja'mie. What about you?
78477,0,I'm just stating facts: haha ja'mie
79507,0,haha ja'mie. No hidden meaning here!
23856,0,I'm just stating facts: Deal
88602,0,"Deal. Nothing more, nothing less."
94976,0,"Deal, just being real."
33428,0,are you at uni?. No hidden meaning here!
33786,0,"are you at uni?, just being real."
57120,0,are you at uni?. What about you?
29336,1,"But now I want to lay u down, and I want to feel your clit.., and you?"
46089,1,I bet you hear that a lot!
43490,1,Is that your best pickup line?
26612,1,"I am! OMG so nice. I’m on my back, knees bent. because you are stunning!"
78244,1,I bet you hear that a lot!
47744,1,"Wow, i am! omg so nice. i’m on my back, knees bent."
94171,0,I'm just stating facts: Vitalis serves one purpose and it serves it well - to get fucked up
89656,0,Vitalis serves one purpose and it serves it well - to get fucked up. What about you?
18326,0,"Vitalis serves one purpose and it serves it well - to get fucked up, just being real."
11008,1,"Wow, is there anything you cant do your skills are so impressive "
12864,1,I bet you hear that a lot!
57905,1,is there anything you cant do your skills are so impressive  because you are stunning!
98074,0,but that's impossible to get into. What about you?
89659,0,"but that's impossible to get into. Nothing more, nothing less."
77426,0,"but that's impossible to get into, just being real."
28545,1,Moving my tongue in different motions and using my fingers to put pressure on your clit because you are stunning!
25891,1,"Moving my tongue in different motions and using my fingers to put pressure on your clit, and you?"
30075,1,"Wow, moving my tongue in different motions and using my fingers to put pressure on your clit"
83025,1,Is that your best pickup line?
56861,1,I bet you hear that a lot!
55017,1,"But yeah u do (think she meant i here), and you?"
59556,0,"I'm just stating facts: also soy milk, but that tastes funny"
58905,0,"also soy milk, but that tastes funny. Nothing more, nothing less."
35629,0,"also soy milk, but that tastes funny. No hidden meaning here!"
61497,0,"It's not too bad - I have work every day this week but Thursday which isnt the best but my family is on the east coast anyway so it doesnt matter much, just being real."
24477,0,It's not too bad - I have work every day this week but Thursday which isnt the best but my family is on the east coast anyway so it doesnt matter much. What about you?
